Key,Item Type,Publication Year,Author,Title,Publication Title,DOI,Url,Conference Name
68,preprint,2024,"Dunlap, Lisa; Zhang, Yuhui; Wang, Xiaohan; Zhong, Ruiqi; Darrell, Trevor; Steinhardt, Jacob; Gonzalez, Joseph E.; Yeung-Levy, Serena",Describing Differences in Image Sets with Natural Language,,10.48550/arXiv.2312.02974,http://arxiv.org/abs/2312.02974,
197,preprint,2024,"Bordes, Florian; Pang, Richard Yuanzhe; Ajay, Anurag; Li, Alexander C.; Bardes, Adrien; Petryk, Suzanne; Mañas, Oscar; Lin, Zhiqiu; Mahmoud, Anas; Jayaraman, Bargav; Ibrahim, Mark; Hall, Melissa; Xiong, Yunyang; Lebensold, Jonathan; Ross, Candace; Jayakumar, Srihari; Guo, Chuan; Bouchacourt, Diane; Al-Tahan, Haider; Padthe, Karthik; Sharma, Vasu; Xu, Hu; Tan, Xiaoqing Ellen; Richards, Megan; Lavoie, Samuel; Astolfi, Pietro; Hemmat, Reyhane Askari; Chen, Jun; Tirumala, Kushal; Assouel, Rim; Moayeri, Mazda; Talattof, Arjang; Chaudhuri, Kamalika; Liu, Zechun; Chen, Xilun; Garrido, Quentin; Ullrich, Karen; Agrawal, Aishwarya; Saenko, Kate; Celikyilmaz, Asli; Chandra, Vikas",An Introduction to Vision-Language Modeling,,10.48550/arXiv.2405.17247,http://arxiv.org/abs/2405.17247,
198,preprint,2024,"McKinzie, Brandon; Gan, Zhe; Fauconnier, Jean-Philippe; Dodge, Sam; Zhang, Bowen; Dufter, Philipp; Shah, Dhruti; Du, Xianzhi; Peng, Futang; Weers, Floris; Belyi, Anton; Zhang, Haotian; Singh, Karanjeet; Kang, Doug; Jain, Ankur; Hè, Hongyu; Schwarzer, Max; Gunter, Tom; Kong, Xiang; Zhang, Aonan; Wang, Jianyu; Wang, Chong; Du, Nan; Lei, Tao; Wiseman, Sam; Yin, Guoli; Lee, Mark; Wang, Zirui; Pang, Ruoming; Grasch, Peter; Toshev, Alexander; Yang, Yinfei","MM1: Methods, Analysis & Insights from Multimodal LLM Pre-training",,10.48550/arXiv.2403.09611,http://arxiv.org/abs/2403.09611,
229,preprint,2024,"Kar, Oğuzhan Fatih; Tonioni, Alessio; Poklukar, Petra; Kulshrestha, Achin; Zamir, Amir; Tombari, Federico",BRAVE: Broadening the visual encoding of vision-language models,,10.48550/arXiv.2404.07204,http://arxiv.org/abs/2404.07204,
261,preprint,2024,"Chen, Haoyu; Li, Wenbo; Gu, Jinjin; Ren, Jingjing; Chen, Sixiang; Ye, Tian; Pei, Renjing; Zhou, Kaiwen; Song, Fenglong; Zhu, Lei",RestoreAgent: Autonomous Image Restoration Agent via Multimodal Large Language Models,,10.48550/arXiv.2407.18035,http://arxiv.org/abs/2407.18035,
271,preprint,2024,"Yang, Senqiao; Chen, Yukang; Tian, Zhuotao; Wang, Chengyao; Li, Jingyao; Yu, Bei; Jia, Jiaya",VisionZip: Longer is Better but Not Necessary in Vision Language Models,,10.48550/arXiv.2412.04467,http://arxiv.org/abs/2412.04467,
280,journalArticle,2024,"Zhang, Jingyi; Huang, Jiaxing; Jin, Sheng; Lu, Shijian",Vision-Language Models for Vision Tasks: A Survey,IEEE Transactions on Pattern Analysis and Machine Intelligence,10.1109/TPAMI.2024.3369699,https://ieeexplore.ieee.org/document/10445007/,
292,preprint,2024,"Qu, Liao; Zhang, Huichao; Liu, Yiheng; Wang, Xu; Jiang, Yi; Gao, Yiming; Ye, Hu; Du, Daniel K.; Yuan, Zehuan; Wu, Xinglong",TokenFlow: Unified Image Tokenizer for Multimodal Understanding and Generation,,10.48550/arXiv.2412.03069,http://arxiv.org/abs/2412.03069,
316,preprint,2024,"Tong, Bo; Lai, Bokai; Zhou, Yiyi; Luo, Gen; Shen, Yunhang; Li, Ke; Sun, Xiaoshuai; Ji, Rongrong",FlashSloth: Lightning Multimodal Large Language Models via Embedded Visual Compression,,10.48550/arXiv.2412.04317,http://arxiv.org/abs/2412.04317,
336,preprint,2024,"Springer, Jacob Mitchell; Kotha, Suhas; Fried, Daniel; Neubig, Graham; Raghunathan, Aditi",Repetition Improves Language Model Embeddings,,10.48550/arXiv.2402.15449,http://arxiv.org/abs/2402.15449,
342,preprint,2024,"Luo, Ziwei; Gustafsson, Fredrik K.; Zhao, Zheng; Sjölund, Jens; Schön, Thomas B.",Photo-Realistic Image Restoration in the Wild with Controlled Vision-Language Models,,10.48550/arXiv.2404.09732,http://arxiv.org/abs/2404.09732,
193,preprint,2023,"Gadre, Samir Yitzhak; Ilharco, Gabriel; Fang, Alex; Hayase, Jonathan; Smyrnis, Georgios; Nguyen, Thao; Marten, Ryan; Wortsman, Mitchell; Ghosh, Dhruba; Zhang, Jieyu; Orgad, Eyal; Entezari, Rahim; Daras, Giannis; Pratt, Sarah; Ramanujan, Vivek; Bitton, Yonatan; Marathe, Kalyani; Mussmann, Stephen; Vencu, Richard; Cherti, Mehdi; Krishna, Ranjay; Koh, Pang Wei; Saukh, Olga; Ratner, Alexander; Song, Shuran; Hajishirzi, Hannaneh; Farhadi, Ali; Beaumont, Romain; Oh, Sewoong; Dimakis, Alex; Jitsev, Jenia; Carmon, Yair; Shankar, Vaishaal; Schmidt, Ludwig",DataComp: In search of the next generation of multimodal datasets,,10.48550/arXiv.2304.14108,http://arxiv.org/abs/2304.14108,
279,preprint,2021,"Radford, Alec; Kim, Jong Wook; Hallacy, Chris; Ramesh, Aditya; Goh, Gabriel; Agarwal, Sandhini; Sastry, Girish; Askell, Amanda; Mishkin, Pamela; Clark, Jack; Krueger, Gretchen; Sutskever, Ilya",Learning Transferable Visual Models From Natural Language Supervision,,10.48550/arXiv.2103.00020,http://arxiv.org/abs/2103.00020,
186,preprint,2013,"Mikolov, Tomas; Sutskever, Ilya; Chen, Kai; Corrado, Greg; Dean, Jeffrey",Distributed Representations of Words and Phrases and their Compositionality,,10.48550/arXiv.1310.4546,http://arxiv.org/abs/1310.4546,
34,webpage,,,BradyFU/Awesome-Multimodal-Large-Language-Models: :sparkles::sparkles:Latest Advances on Multimodal Large Language Models,,,https://github.com/BradyFU/Awesome-Multimodal-Large-Language-Models?tab=readme-ov-file#llm-aided-visual-reasoning,
187,webpage,,,GitHub - SkalskiP/vlms-zero-to-hero: This series will take you on a journey from the fundamentals of NLP and Computer Vision to the cutting edge of Vision-Language Models.,,,https://github.com/SkalskiP/vlms-zero-to-hero?tab=readme-ov-file,
